date,t,volume,seares,sea,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,S2,S,CIMF1,CIMF2,CIMF3,CIMF4,CIMF5,CIMF6,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,emdres,SSA1,SSA2,SSA3,SSA4,SSA5,SSA6,SSA7,SSA8,SSA9,SSA10,SSA11,SSA12,WD1,WD2,WD3,WD4,WD5,WD6,WD7,CE1,CE2,CE3,CE4,CE5,CE6,CE7,EE1,EE2,EE3,EE4,EE5,EE6,EE7,E1,E2,E3,E4
2009/12/31,48,38739,42144.5271,-3405.527096,,,,,,,,,,,,,,,160.2787654,-1970.010528,64.24457131,493.7531885,108.0910685,43288.17003,-7715.719123,2366.269458,320.9154589,310.8640268,-394.764778,43851.43496,46454.71912,,,,,,,,,,,,,-2230.838106,-6607.147846,4079.264719,226.4728697,340.4127841,-673.6691742,43604.46835,-7770.832295,1407.796507,1106.027689,59.82038087,821.7149658,43114.47275,,-7765.054723,1732.303198,1280.029078,97.2781108,1131.41419,31110.15081,11157.68975,,,,
2010/1/31,49,40122,41657.13001,-1535.130013,,,,,,,,,,,,,,,-3606.971875,503.9239085,622.2637661,721.6679315,119.0604361,43297.18584,-12451.892,8613.782219,204.8707501,327.3267937,-445.7282536,43873.64049,52573.892,,,,,,,,,,,,,2141.66831,-12225.92726,6216.534614,779.3903982,301.9566563,-697.8198047,43606.14883,-10616.7961,5221.804542,1564.766192,50.00194213,795.129943,43107.09348,,-10632.7407,5309.182394,1977.142438,51.50945326,1152.962818,31101.99492,11161.70065,,,,
2010/2/28,50,49134,52762.55759,-3628.557593,,,,,,,,,,,,,,,4552.371517,2897.43008,953.8486466,926.3776574,124.7780978,43307.75159,-7152.700073,12579.74633,-32.60480382,341.0456077,-497.5882181,43896.10116,56286.70007,,,,,,,,,,,,,-1842.964059,-150.8363636,6719.568214,1249.181624,272.2207754,-721.9238435,43608.75088,-5497.960298,9029.321779,1708.615108,36.20851154,756.0665953,43101.7483,,-5527.132901,8975.593656,2239.172946,16.38937663,1169.672998,31095.07619,11165.83528,,,,
2010/3/31,51,64489,47952.54985,16536.45015,,,,,,,,,,,,,,,-295.8032282,2780.230416,927.7737088,1095.764798,124.6952151,43319.88894,8427.15446,12784.81507,-443.4286084,351.9101988,-550.2604135,43918.80929,56061.84554,,,,,,,,,,,,,2737.430954,11878.15651,5159.72293,1593.855639,253.870844,-745.9594144,43612.00138,8739.639341,10501.97069,1419.538909,22.36225109,707.1504811,43098.33833,,8733.267226,10389.84709,1936.956531,-3.742839493,1180.971068,31089.45291,11170.09374,,,,
2010/4/30,52,50121,41752.09908,8368.900919,,,,,,,,,,,,,,,-4477.465195,954.6293646,603.640557,1219.411857,118.2645606,43333.61794,-991.5129519,8428.801527,-1013.801565,359.4090008,-603.6516485,43941.75564,51112.51295,,,,,,,,,,,,,-2968.270998,6383.735686,1822.216045,1787.797243,248.8012315,-769.8472059,43616.6051,-1878.565976,7657.726168,586.4501715,7.623504118,650.9978131,43096.76832,,-1885.93716,7545.283183,1030.751677,-9.574256466,1186.350345,31085.1828,11174.47593,,,,
2010/5/31,53,38369,43267.38421,-4898.38421,,,,,,,,,,,,,,,-521.3156932,-1101.441946,143.6486244,1292.595694,104.9395982,43348.95793,-4950.812028,1277.257964,-1627.721092,362.9795497,-657.6344672,43964.93007,43319.81203,,,,,,,,,,,,,1068.718104,-5311.528124,-2298.048966,1823.41773,258.0082159,-793.4994851,43621.8701,-6289.339663,1499.072356,-520.0559451,-7.846018407,590.2252482,43096.94402,,-6264.880039,1423.670951,-231.4988557,-3.220246851,1185.435891,31082.32049,11178.98148,,,,
2010/6/30,54,33734,44979.82148,-11245.82148,,,,,,,,,,,,,,,2794.422239,-2301.336119,-275.3650417,1311.917261,84.25792844,43365.92521,-1835.639971,-5922.370633,-2146.289848,362.013062,-712.0349697,43988.32236,35569.63997,,,,,,,,,,,,,638.0673536,-5878.774978,-5828.837663,1710.495637,281.6370536,-816.7707553,43628.08296,-2503.411419,-5693.845439,-1676.244497,-18.4865191,527.2229044,43098.76497,,-2471.658362,-5727.373024,-1531.463989,12.94373314,1178.083317,31080.91521,11183.60981,,,,
2010/7/31,55,35969,42073.37746,-6104.377457,,,,,,,,,,,,,,,-149.8813952,-1982.116571,-508.8952944,1273.514419,56.22634058,43384.52996,4059.451377,-9260.984641,-2430.610492,355.8682814,-766.6467829,44011.92226,31909.54862,,,,,,,,,,,,,-238.9745404,-826.7897599,-7552.784572,1473.182777,318.9366745,-839.5355416,43634.88272,4573.593691,-9562.135833,-2585.316312,-23.23184121,463.9584301,43102.13186,,4615.463516,-9570.015064,-2550.95781,36.36143578,1164.334774,31081.01074,11188.3601,,,,
2010/8/31,56,36268,42040.42723,-5772.427235,,,,,,,,,,,,,,,-1206.510519,-810.457011,-541.7642537,1172.882835,21.50825509,43404.76792,1382.527891,-6308.629562,-2364.546265,344.1682971,-821.2398867,44035.71953,34885.47211,,,,,,,,,,,,,-7.844058689,-1121.942279,-6897.625414,1145.671806,368.3608204,-861.6136777,43642.93208,2319.847591,-6538.216977,-2998.456994,-24.11212033,401.9841757,43106.95433,,2349.633129,-6548.913732,-3019.959309,64.34676972,1144.328627,31082.64623,11193.23135,,,,
2010/9/30,57,37643,43180.34157,-5537.341568,,,,,,,,,,,,,,,-1134.87773,293.4237879,-393.0878253,1007.319569,-19.04684752,43426.61062,-4689.568158,743.7630617,-1922.792524,327.4544111,-875.5607128,44059.70392,42332.56816,,,,,,,,,,,,,-1889.570647,-275.5657839,-4155.138304,766.9368121,427.5805503,-882.823033,43651.55961,-4182.150134,1222.308457,-2831.186478,-21.42885589,342.2889726,43113.16804,,-4184.572351,1196.479855,-2861.035077,93.90506764,1118.268384,31085.85703,11198.22231,,,,
2010/10/31,58,53876,45212.34507,8663.654929,,,,,,,,,,,,,,,381.4072703,753.3576339,-91.95810376,784.0924618,-64.57728966,43450.0231,4429.956902,7087.782875,-1101.964369,305.6848867,-929.3254998,44083.86521,49446.0431,,,,,,,,,,,,,3438.235786,7142.11626,-331.9024211,375.7376627,493.6724863,-902.9297663,43661.1198,3970.679906,8510.16785,-1996.733293,-14.17713365,285.313071,43120.7496,,3950.67775,8474.267692,-2044.790459,121.6384974,1086.419776,31090.67578,11203.33147,,,,
2010/11/30,59,52909,44465.54494,8443.455056,,,,,,,,,,,,,,,-32.1997014,321.7120309,294.1162886,521.1672873,-114.218937,43474.96797,2660.033662,6766.810253,77.60565739,278.5380282,-982.1807368,44108.19314,50248.96634,,,,,,,,,,,,,-1512.735949,7818.984115,3283.700196,6.267516615,563.2192848,-921.7252059,43671.32192,2049.132558,7995.461951,-494.4800874,-1.703142228,230.8845131,43129.70421,,2025.170658,7968.294613,-580.8632816,144.2742416,1049.109484,31097.13193,11208.55713,,,,
2010/12/31,60,40604,43851.47202,-3247.472017,,,,,,,,,,,,,,,-19.65165493,-272.2658828,570.2963143,238.7930562,-167.1012445,43501.40143,-3337.59266,-850.985521,1447.981479,245.6752563,-1033.756029,44132.67747,43941.59266,,,,,,,,,,,,,-2905.95817,-5175.108033,5623.52796,-314.8946823,632.498418,-938.9546476,43682.85891,-3592.842361,-565.6658332,1432.341485,11.93610993,178.1752856,43140.05531,,-3607.272102,-566.4070796,1287.32195,158.5960599,1006.719602,31105.25215,11213.89737,,,,
2011/1/31,61,42137,43721.14221,-1584.142211,,,,,,,,,,,,,,,146.2505685,-211.5316715,526.2454257,-46.74811589,-222.3453675,43529.27137,4000.123157,-7753.235752,2609.727609,206.7585486,-1083.681539,44157.30798,38136.87684,,,,,,,,,,,,,6385.202277,-13300.35672,6184.241533,-570.374928,697.5956722,-954.369266,43695.02898,4209.356774,-8548.505002,3176.233204,22.16261266,125.9071605,43151.84525,,4239.869715,-8502.223189,2963.163423,161.3531025,959.6904457,31115.06138,11219.35008,,,,
2011/2/28,62,38246,42615.7589,-4369.758896,,,,,,,,,,,,,,,-732.5254191,190.769343,202.0488962,-323.9871414,-279.0611447,43558.51437,-5628.350818,-2517.536049,3179.950011,161.4523134,-1131.589859,44182.0744,43874.35082,,,,,,,,,,,,,-6944.108008,-2643.409805,5090.640472,-752.206038,754.6375791,-967.6798698,43708.1146,-5603.470466,-3537.969985,4122.003474,27.42770855,72.87006414,43165.1392,,-5587.923444,-3435.306842,3874.376896,149.2296815,908.5352443,31126.58337,11224.91293,,,,
2011/3/31,63,61145,44079.53873,17065.46127,,,,,,,,,,,,,,,1730.043996,-43.15646714,-277.599441,-582.4579366,-336.3553371,43589.06392,7209.76984,7746.46405,3049.000168,109.9191671,-1177.119737,44206.96651,53935.23016,,,,,,,,,,,,,5121.902392,10433.39198,2907.376012,-860.682911,799.9583002,-978.6288107,43721.75264,6960.11779,6859.338396,4099.663749,27.42706815,18.44506003,43180.00794,,6946.979459,6986.277834,3858.652942,119.7698565,853.8846012,31139.84112,11230.58341,,,,
2011/4/30,64,47388,38654.08337,8733.916627,,,,,,,,,,,,,,,-2703.596901,-344.7789948,-713.3651303,-811.6944182,-393.3345638,43620.85338,-7601.154625,9749.1048,2173.695738,54.31237849,-1219.932355,44231.97406,54989.15463,,,,,,,,,,,,,-2918.61171,7287.410586,341.8086189,-902.5250421,830.2742759,-986.9286813,43736.60717,-7654.436272,8847.90745,3012.512771,22.77840569,-37.27160407,43196.50925,,-7653.70921,8929.581519,2853.035089,74.90247842,796.5389101,31154.85671,11236.35888,,,,
2011/5/31,65,39745,44435.2412,-4690.241201,,,,,,,,,,,,,,,3128.117966,33.63756019,-929.9944903,-1001.230503,-449.1054439,43653.81611,-8157.358549,4300.185429,607.4979255,-2.703427838,-1259.708195,44257.08682,47902.35855,,,,,,,,,,,,,1898.56813,-2867.387662,-2000.295799,-888.4338684,842.802771,-992.3103355,43752.00642,-8036.0403,3716.920397,929.4491027,13.32885732,-93.35449859,43214.69644,,-8031.735916,3681.805201,923.1912899,20.02837571,737.4342017,31171.65061,11242.23652,,,,
2011/6/30,66,33454,44838.74608,-11384.74608,,,,,,,,,,,,,,,3196.240696,521.907748,-923.0406306,-1141.472606,-502.7746658,43687.88554,-4243.969623,-4022.143877,-1207.589662,-58.45003353,-1296.141334,44282.29453,37697.96962,,,,,,,,,,,,,-1591.743748,-4016.043802,-3716.634986,-830.9113312,835.4194778,-994.4824893,43768.30479,-4326.079751,-3786.147819,-1521.625273,1.541656966,-148.3171406,43234.62833,,-4322.042701,-3946.797354,-1354.675792,-38.81429099,677.5300708,31190.24071,11248.21325,,,,
2011/7/31,67,37795,44000.93179,-6205.931787,,,,,,,,,,,,,,,2309.919919,482.0509046,-732.1256827,-1228.459521,-553.4502514,43722.99642,7076.988385,-9417.972459,-2732.427819,-110.2372952,-1328.937776,44307.58696,30718.01162,,,,,,,,,,,,,495.0301696,-972.430597,-4584.220977,-742.2395233,806.7715207,-993.1921285,43785.20774,6886.65238,-8568.939944,-3569.999324,-8.349216784,-200.7342288,43256.37033,,6886.837738,-8795.580174,-3276.919584,-95.55342222,617.7546047,31210.64268,11254.28572,,,,
2011/8/31,68,37091,42891.74215,-5800.742146,,,,,,,,,,,,,,,1358.811857,48.81733099,-407.0582678,-1267.669409,-600.2473513,43759.08799,4735.083576,-6940.738455,-3523.120405,-155.3628216,-1357.815762,44332.95387,32355.91642,,,,,,,,,,,,,1439.852723,-2791.434689,-4495.835067,-633.2111169,756.3432435,-988.1756872,43803.40239,4935.827391,-6283.673385,-4576.687332,-15.15053696,-249.2990505,43279.98291,,4922.490639,-6480.593046,-4261.638153,-144.0809617,559.0031693,31232.87036,11260.45046,,,,
2011/9/30,69,34696,40454.92701,-5758.927007,,,,,,,,,,,,,,,-974.7297377,-447.7553044,-9.683492921,-1266.702973,-642.3029489,43796.10147,-5060.684945,488.6612642,-3516.601798,-191.2588138,-1382.500676,44358.38497,39756.68494,,,,,,,,,,,,,-2854.849267,-2022.567271,-3441.703889,-512.3700042,684.4805401,-979.1991538,43822.17548,-4777.057937,975.8990746,-4496.755771,-18.68689027,-292.9174505,43305.51897,,-4787.201188,854.2128857,-4223.278175,-179.0173898,502.1496623,31256.93611,11266.70383,,,,
2011/10/31,70,50732,41964.98048,8767.01952,,,,,,,,,,,,,,,316.5857862,-667.7874288,394.1189917,-1233.053535,-678.862525,43833.97919,3554.18494,7157.069887,-2743.973829,-216.427311,-1402.723664,44383.86998,47177.81506,,,,,,,,,,,,,2931.022836,6276.687294,-1557.88027,-385.9661674,592.3980576,-966.0261156,43841.79586,3567.753347,7583.258517,-3402.243878,-18.86792666,-330.9512466,43333.05119,,3577.469264,7581.660283,-3238.174632,-198.5951085,448.0259619,31282.85208,11273.04211,,,,
2011/11/30,71,50595,42210.52002,8384.479976,,,,,,,,,,,,,,,-104.1133045,-417.5576366,742.9134367,-1173.85685,-709.5294249,43872.6638,2872.696802,6232.351105,-1269.684231,-231.5148397,-1418.247408,44409.39857,47722.3032,,,,,,,,,,,,,-1432.251551,8080.663957,809.3595827,-258.3372458,482.1546665,-948.4632416,43861.88308,2296.627126,6725.643358,-1409.672524,-17.07781247,-363.1888195,43362.66867,,2309.121854,6934.899701,-1427.540892,-204.2176118,397.3643064,31310.63188,11279.46144,,,,
2011/12/31,72,40406,43420.70288,-3014.702885,,,,,,,,,,,,,,,346.8047165,-23.79941907,1015.755321,-1095.870799,-734.2855642,43912.09862,-1899.749158,-1090.917588,628.2174065,-237.5368057,-1428.974198,44434.96034,42305.74916,,,,,,,,,,,,,-1870.631764,-4009.14069,3104.932699,-132.5382263,356.582148,-926.327455,43883.08386,-2770.668413,-880.9675199,1065.915584,-13.03013085,-389.7279966,43394.47848,,-2799.995204,-412.2807432,853.9629391,-197.7601492,350.7578158,31340.29157,11285.95788,,,,
2012/1/31,73,41449,43118.98435,-1669.984346,,,,,,,,,,,,,,,-786.2063341,509.7282814,1202.201523,-1005.764352,-753.2032496,43952.22848,2809.426727,-6498.725838,2348.069172,-235.3709794,-1434.943928,44460.54485,38639.57327,,,,,,,,,,,,,5489.515205,-11936.09239,4682.196813,-11.07927189,219.1799662,-899.4756465,43904.70786,2306.884591,-7109.083402,3239.967675,-6.288212374,-411.0665318,43428.58588,,2227.297622,-6448.458412,2872.705912,-180.9467242,308.66344,31371.84907,11292.52739,,,,
2012/2/29,74,40373,45460.99176,-5087.991755,,,,,,,,,,,,,,,1109.428977,743.3169463,1291.808922,-910.2034339,-766.358124,43992.99847,-4846.058834,-919.4580584,3314.466877,-225.8408939,-1436.250652,44486.14156,45219.05883,,,,,,,,,,,,,-6009.040643,-1868.69928,5013.900947,103.5419924,73.98051181,-867.782548,43927.09389,-5003.630733,-2003.907962,4342.546296,0.836585382,-427.9545674,43465.11038,,-5035.612677,-1348.41243,3942.708655,-155.3534098,271.4221285,31405.3231,11299.16588,,,,
2012/3/31,75,60301,42865.51409,17435.48591,,,,,,,,,,,,,,,-1050.952571,191.2480476,1280.460239,-815.7695001,-773.8257663,44034.35364,6643.024922,7443.866023,3345.128956,-209.6965309,-1433.063164,44511.73979,53657.97508,,,,,,,,,,,,,2721.416955,10418.40449,3908.644619,208.4453859,-74.61015725,-831.1678267,43949.93393,6345.977649,6639.814932,4247.74406,4.689740382,-441.4070868,43504.18071,,6376.279317,7150.581642,3908.817704,-122.4253572,239.278836,31440.73133,11305.86916,,,,
2012/4/30,76,51615,42160.06198,9454.938021,,,,,,,,,,,,,,,-1049.828162,-551.3025607,1188.504654,-727.8692211,-775.6832882,44076.24056,-1514.033886,7770.308504,2434.703271,-187.7540311,-1425.55259,44537.32873,53129.03389,,,,,,,,,,,,,48.61774705,6677.869556,1625.848871,300.3530643,-221.9717438,-789.5801858,43973.90682,-1820.119261,7338.529768,2998.223245,5.064364787,-452.6249697,43545.92685,,-1787.067243,7667.225506,2812.187909,-83.94215523,212.3470803,31478.08523,11312.63301,,,,
2012/5/31,77,38978,43692.03587,-4714.035872,,,,,,,,,,,,,,,719.1559751,-764.5104956,1039.067893,-648.2754985,-772.0124168,44118.61041,-6812.1014,1896.421266,905.7561615,-161.1057247,-1413.867821,44562.89752,45790.1014,,,,,,,,,,,,,965.2041286,-4078.291546,-1176.531055,375.7438778,-363.4526319,-743.0144649,43998.29402,-7010.797228,1878.826482,977.8846968,4.409140774,-462.7936986,43590.47061,,-6998.057317,2014.478757,976.4207668,-42.598073,190.5286659,31517.38593,11319.4531,,,,
2012/6/30,78,31307,42918.99118,-11611.99118,,,,,,,,,,,,,,,-436.7085124,-317.426214,851.7239436,-577.1175542,-762.8972402,44161.41676,-5843.432463,-5121.805485,-787.1324999,-130.9342459,-1398.130489,44588.43518,37150.43246,,,,,,,,,,,,,-2733.089491,-5577.310339,-3651.269034,431.2821302,-494.5633916,-691.50004,44023.3641,-5918.699396,-4713.184048,-1230.874281,4.765179308,-472.9200524,43637.9126,,-5923.377401,-4765.375782,-1053.955999,-1.316034545,173.6334275,31558.62395,11326.325,,,,
2012/7/31,79,37886,44164.17867,-6278.178668,,,,,,,,,,,,,,,289.8516905,294.2457113,638.2128907,-514.322915,-748.4228768,44204.61417,5435.440296,-8510.446225,-2176.040371,-98.4478947,-1378.436461,44613.93066,32450.5597,,,,,,,,,,,,,1331.441274,-1666.028002,-5046.204151,464.272968,-611.1795803,-635.1079402,44048.73843,5622.323251,-7969.490733,-2978.105928,6.831898685,-483.87808,43688.31959,,5611.819781,-8161.795147,-2694.238777,36.97999367,161.4308733,31601.78132,11333.24415,,,,
2012/8/31,80,38210,43845.60174,-5635.601736,,,,,,,,,,,,,,,-300.8023538,678.3736534,408.3667632,-459.8191079,-728.6750759,44248.15786,3584.555703,-5712.265529,-2881.92647,-64.88413008,-1354.852389,44639.37281,34625.4443,,,,,,,,,,,,,1406.382347,-1508.980526,-4951.995069,473.1245359,-709.6927739,-573.951792,44075.06836,3875.278789,-5144.775448,-3775.630254,9.587278407,-496.174852,43741.71449,,3860.692125,-5380.985687,-3474.255556,69.36148923,153.6524669,31646.83269,11340.20588,,,,
2012/9/30,81,38199,44364.88664,-6165.886645,,,,,,,,,,,,,,,402.9977904,614.0487296,173.1103236,-413.5336597,-703.7402177,44292.00367,-3811.560144,1586.010203,-2881.34843,-31.428505,-1327.42364,44664.75052,42010.56014,,,,,,,,,,,,,-2080.288811,438.4313143,-3423.133853,457.6556008,-787.1565931,-508.191315,44101.66721,-3615.704864,2123.216016,-3606.88596,9.966627407,-509.6576526,43798.06583,,-3606.846769,1908.309183,-3382.747917,93.47167873,150.0039322,31693.74472,11347.20535,,,,
2012/10/31,82,51814,43325.43985,8488.560153,,,,,,,,,,,,,,,-112.3572288,203.0491435,-52.26073488,-375.3940975,-673.70482,44336.10759,3010.841669,7648.313106,-2239.96839,0.931107181,-1296.170113,44690.05262,48803.15833,,,,,,,,,,,,,1763.380655,7721.063399,-939.081861,419.2638902,-841.4271806,-438.0315724,44128.87698,2787.292821,8326.541091,-2639.593949,5.922623022,-523.4557066,43857.29312,,2803.911772,8188.996168,-2525.767103,109.3905066,150.1933656,31742.47515,11354.23763,,,,
2012/11/30,83,50684,42271.55285,8412.447148,,,,,,,,,,,,,,,-637.5794799,-235.9519173,-251.357986,-345.3279481,-638.6554003,44380.42558,1898.046741,6369.609214,-1068.813983,30.96051837,-1261.070473,44715.26798,48785.95326,,,,,,,,,,,,,-1696.565994,7333.544594,1764.799933,360.8362968,-871.27576,-363.7107884,44156.38911,1372.1825,6964.101374,-1035.664303,0.507140649,-536.4033709,43919.27666,,1376.295367,6925.502498,-1051.026398,118.3282361,153.9429953,31792.97049,11361.29766,,,,
2012/12/31,84,40039,42668.15822,-2629.15822,,,,,,,,,,,,,,,-11.63700213,-415.3841945,-407.7930038,-323.2600106,-598.6812041,44424.91364,-2631.035272,-1228.766233,323.1634555,57.29554724,-1222.042956,44740.38546,42670.03527,,,,,,,,,,,,,-1137.626512,-6059.63573,3926.77516,286.5158244,-876.4392632,-285.5175799,44184.87927,-2940.330451,-1276.259283,823.1315392,-4.357870376,-547.0683314,43983.8844,,-2932.053963,-1218.347186,696.3006852,121.6356632,160.9970709,31845.16348,11368.38028,,,,
2013/1/31,85,41835,43541.84457,-1706.844567,,,,,,,,,,,,,,,763.1576059,-320.6884611,-507.4162911,-308.8350136,-553.9009978,44469.52773,4156.630679,-7505.188993,1518.598198,78.53458885,-1178.968375,44765.3939,37678.36932,,,,,,,,,,,,,7064.137534,-13554.10705,4971.455433,201.2330605,-857.6156972,-203.7811639,44213.62089,4437.070611,-8479.209361,2386.124103,-5.932037571,-554.0403841,44050.98707,,4432.368957,-8355.372389,2183.245244,120.6577351,171.1293091,31898.97002,11375.48015,,,,
2013/2/28,86,36822,42346.07954,-5524.079535,,,,,,,,,,,,,,,-778.6670557,-39.3141411,-545.1470504,-300.4954745,-504.5205769,44514.22384,-6683.125575,-2409.216837,2162.511745,93.24667441,-1131.698179,44790.28217,43505.12558,,,,,,,,,,,,,-9218.426136,-2026.539789,4649.152881,110.2728693,-816.4769929,-118.8804188,44242.87191,-6601.214802,-3290.952022,3154.494698,-4.652426357,-556.1274933,44120.45205,,-6599.424081,-3150.370171,2941.578744,116.7165744,184.1557402,31954.28775,11382.59183,,,,
2013/3/31,87,62048,44258.56318,17789.43682,,,,,,,,,,,,,,,769.9369694,194.9907747,-518.5807489,-295.9375201,-450.8042421,44558.95795,8979.72294,7021.00259,2212.294231,99.9836298,-1080.042511,44815.03912,53068.27706,,,,,,,,,,,,,3999.279435,11467.05507,3077.574968,18.72521002,-755.5991627,-31.21302965,44272.23932,8502.694394,6802.954689,3106.474174,-3.984322777,-552.2792869,44192.14035,,8495.947521,6924.230234,2909.261215,111.0530654,199.9741103,32010.99493,11389.70982,,,,
2013/4/30,88,53611,43282.59892,10328.40108,,,,,,,,,,,,,,,-435.3168433,225.4200728,-425.3891917,-292.7699893,-393.0311611,44603.68603,-734.0249802,8728.451637,1702.789986,97.8256668,-1023.695916,44839.65361,54345.02498,,,,,,,,,,,,,1382.353845,7924.003849,690.8173486,-68.86976701,-678.3857254,58.77416415,44302.35982,-930.5720903,8555.869241,2267.626415,-6.269424733,-541.5527051,44265.89856,,-921.9257191,8633.218215,2126.01488,104.8434345,218.6047517,32068.95265,11396.82865,,,,
2013/5/31,89,38309,43143.1018,-4834.101797,,,,,,,,,,,,,,,-705.8208878,90.27799947,-269.6938763,-288.5240575,-331.5014523,44648.36407,-10158.95462,3757.544354,720.5812857,87.95103189,-962.2365358,44864.11448,48467.95462,,,,,,,,,,,,,-215.2116684,-3340.454882,-1880.78866,-148.8462434,-588.876201,150.6075141,44332.53163,-9726.016609,3428.226127,798.3499113,-10.149318,-522.9684091,44341.5583,,-9713.214366,3448.3772,710.2379799,99.58023881,240.21304,32128.00616,11403.94282,,,,
2013/6/30,90,31601,43546.46612,-11945.46612,,,,,,,,,,,,,,,-410.9663538,-104.2086826,-84.07858925,-280.6794967,-266.5488098,44692.94805,-8491.523248,-3540.24275,-432.4876569,72.05808135,-895.2150336,44888.41061,40092.52325,,,,,,,,,,,,,-2872.61748,-5454.66248,-3968.501906,-218.5045221,-491.6384396,243.7681531,44363.08451,-7797.070356,-3610.24801,-901.0542274,-13.83525252,-495.731462,44418.93931,,-7790.291133,-3661.04806,-907.34075,96.77500654,265.0677584,32187.98697,11411.04685,,,,
2013/7/31,91,37939,44480.22696,-6541.226963,,,,,,,,,,,,,,,366.6756656,-242.6439407,84.02429678,-266.7074588,-198.5155478,44737.39395,4244.440696,-9047.014383,-1400.620245,51.84409094,-822.180994,44912.53084,33694.5593,,,,,,,,,,,,,1152.055493,-2249.744039,-5027.216303,-276.0422548,-391.5253791,337.7371012,44393.6999,4714.072838,-8526.89759,-2272.928598,-13.70995723,-459.3805382,44497.84385,,4745.117865,-8637.835174,-2217.948138,97.87084449,293.5147803,32248.71587,11418.13525,,,,
2013/8/31,92,39372,44932.41511,-5560.415115,,,,,,,,,,,,,,,543.7665025,-221.3925731,200.2065246,-244.0791421,-127.7439344,44781.65773,5772.293376,-8760.651086,-1862.428647,29.0071622,-742.6848268,44936.46402,33599.70662,,,,,,,,,,,,,2625.201091,-2727.210404,-4769.102328,-320.3782016,-293.525527,431.9531558,44425.04869,5867.696816,-7715.124984,-2936.185985,-8.38309302,-414.0653007,44578.06255,,5867.324595,-7860.995028,-2800.711377,104.2695384,325.9578851,32310.00484,11425.20253,,,,
2013/9/30,93,37723,44346.70612,-6623.706117,,,,,,,,,,,,,,,-463.4633052,4.231103043,245.0849107,-210.2699967,-54.57198553,44825.69539,-4070.075287,-828.8453944,-1687.40939,5.414023056,-656.2829742,44960.19902,41793.07529,,,,,,,,,,,,,-3004.966852,-461.1775281,-3239.868117,-350.7722807,-202.4593114,525.8451539,44456.40353,-4067.391068,266.7829441,-2774.437085,-0.507635347,-360.8168629,44659.36971,,-4066.200365,118.4223405,-2604.390733,117.1258336,362.837035,32371.65852,11432.2432,,,,
2013/10/31,94,53617,45447.85635,8169.143653,,,,,,,,,,,,,,,224.3164876,293.9068132,203.2416084,-163.7518351,20.68036776,44869.46291,2751.245807,7453.44459,-992.4649912,-16.3688392,-562.5812608,44983.72469,50865.75419,,,,,,,,,,,,,1622.802966,8193.793247,-816.9025562,-366.6350125,-122.8401498,618.8063986,44488.02677,2740.629462,8321.985939,-1892.932584,7.085085913,-301.2948279,44741.52693,,2739.387454,8203.520033,-1737.771962,136.5848032,404.6133801,32433.47364,11439.25179,,,,
2013/11/30,95,54213,45624.79923,8588.20077,,,,,,,,,,,,,,,288.988915,363.2927457,69.05648498,-107.1751162,97.71994513,44912.91626,2135.388802,7514.552279,50.82688165,-33.40252511,-461.395329,45007.02989,52077.6112,,,,,,,,,,,,,-1199.479047,8732.350114,1876.127449,-367.1579375,-58.58071227,710.2517478,44519.53207,1835.625944,8194.663793,-417.6049096,13.39349356,-237.3642403,44824.28592,,1857.62596,8147.854598,-340.5642264,162.500818,451.7569892,32495.24136,11446.2228,,,,
2013/12/31,96,42415,44695.35253,-2280.352534,,,,,,,,,,,,,,,-275.3155838,11.04261176,-127.1571229,-45.48833347,176.2595439,44956.01141,-2530.365948,-900.2682423,1210.819678,-42.47524614,-352.8137104,45030.10347,44945.36595,,,,,,,,,,,,,-1390.266854,-5305.230948,4123.589873,-351.3526744,-12.88265914,799.5687072,44551.56582,-2928.065764,-738.8789852,1321.985882,23.45326978,-170.8804783,44907.38608,,-2922.333565,-682.1400978,1318.021436,194.7239479,504.7314198,32556.75161,11453.15075,,,,
2014/1/31,97,43336,44978.6552,-1642.655204,,,,,,,,,,,,,,,395.0688298,-382.4595212,-303.4882309,14.81778856,256.0119688,44998.70436,4236.316416,-7712.92955,2036.978999,-40.23977437,-237.0603759,45052.93429,39099.68358,,,,,,,,,,,,,7051.714004,-14185.54029,5306.167603,-317.9822831,12.02044227,886.1575901,44583.43585,4398.287076,-8724.752533,2731.487415,43.96526259,-103.5516112,44990.56439,,4383.415562,-8561.990605,2644.397269,233.1079678,563.9831355,32617.79667,11460.03014,,,,
2014/2/28,98,38525,44133.95981,-5608.959808,,,,,,,,,,,,,,,-674.6655844,-255.9498048,-380.7333683,67.66745673,336.6900246,45040.95109,-6603.444162,-1942.170289,2132.811436,-23.162563,-114.5456154,45075.51119,45128.44416,,,,,,,,,,,,,-8681.371778,-3201.496994,5074.064382,-265.9949235,14.91574463,969.3996586,44615.48137,-6369.987931,-3459.978726,3244.144563,74.56328149,-37.29948269,45073.5583,,-6370.870995,-3261.820641,3093.924255,277.4817315,629.9368472,32678.17482,11466.8555,,,,
